id,expid,membid,myear,sex,calcage,citizen,status,msolo,msuccess,msmtdate1,msmtdate2,msmtdate3,route1,route2,route3,route4,mo2used,mo2none,mo2climb,mo2descent,mo2sleep,death,deathdate,msmtbid,stdrte,new_route,new_status,climber_count
10171,EVER06147,3,2006,M,42,Nepal,Climber,False,True,11/05/2006,na,na,E Ridge (to 6000m),N Col-NE Ridge,,,True,False,True,False,True,False,na,5,True,North,Climber,16.0
10172,EVER06147,4,2006,F,32,Nepal,Climber,False,True,11/05/2006,na,na,E Ridge (to 6000m),N Col-NE Ridge,,,True,False,True,False,True,False,na,5,True,North,Climber,16.0
10173,EVER06147,2,2006,M,30,USA,Deputy Leader,False,True,11/05/2006,na,na,E Ridge (to 6000m),N Col-NE Ridge,,,True,False,True,False,True,False,na,5,True,North,Deputy,16.0
10174,EVER06147,1,2006,M,44,USA,Leader,False,True,11/05/2006,na,na,E Ridge (to 6000m),N Col-NE Ridge,,,True,False,True,False,True,False,na,5,True,North,Leader,16.0
10177,EVER06148,7,2006,M,28,Mongolia,Climbing Advisor,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10180,EVER06148,11,2006,F,37,Mongolia,Climber,False,False,13/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Climber,6.0
10183,EVER06148,6,2006,F,37,Mongolia,Climber,False,False,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Climber,44.0
10191,EVER06148,10,2006,F,23,China,Climber,False,False,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Climber,44.0
10192,EVER06148,8,2006,M,42,China,Climber,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10195,EVER06148,31,2006,F,21,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10196,EVER06148,5,2006,M,37,China,Climber,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10197,EVER06148,33,2006,M,23,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10198,EVER06148,30,2006,M,24,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10199,EVER06148,19,2006,M,25,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10200,EVER06148,35,2006,M,25,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10201,EVER06148,23,2006,M,26,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10202,EVER06148,9,2006,M,45,China,Climber,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10203,EVER06148,20,2006,M,23,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10204,EVER06148,12,2006,M,42,China,Climber,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10205,EVER06148,4,2006,M,40,China,Climber,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,44.0
10207,EVER06148,16,2006,M,25,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10208,EVER06148,26,2006,M,26,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10209,EVER06148,24,2006,M,29,China,H-A Assistant,False,True,14/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,44.0
10210,EVER06149,18,2006,M,34,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10211,EVER06149,19,2006,M,29,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10212,EVER06149,22,2006,M,38,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10213,EVER06149,17,2006,M,41,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10214,EVER06149,21,2006,M,36,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10215,EVER06149,15,2006,M,32,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10216,EVER06149,20,2006,M,40,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10217,EVER06149,14,2006,M,29,Sweden,Climber,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,35.0
10218,EVER06149,3,2006,M,37,Spain,Climber,False,False,23/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,31.0
10219,EVER06149,8,2006,M,50,USA,Climber,False,False,8/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,3.0
10220,EVER06149,7,2006,M,44,USA,Climber,False,False,8/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,3.0
10222,EVER06149,16,2006,M,39,Nepal,H-A Worker,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,35.0
10223,EVER06149,5,2006,M,37,Sweden,Climber,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,35.0
10225,EVER06149,2,2006,F,45,USA,Climber,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,35.0
10226,EVER06149,13,2006,M,40,UK,Climber,False,False,8/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,3.0
10227,EVER06149,1,2006,M,48,USA,Leader,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,35.0
10230,EVER06149,6,2006,M,36,USA,Climber,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,35.0
10231,EVER06149,10,2006,F,46,USA,Climber,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,35.0
10232,EVER06150,1,2006,M,31,Ecuador,Leader,False,True,16/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,5,True,North,Leader,43.0
10233,EVER06151,10,2006,M,37,Nepal,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10234,EVER06151,12,2006,M,23,Nepal,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10235,EVER06151,11,2006,M,34,Nepal,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10236,EVER06151,7,2006,M,26,S Africa,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10237,EVER06151,13,2006,M,28,Nepal,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10238,EVER06151,4,2006,M,40,New Zealand,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10239,EVER06151,2,2006,M,43,Jordan,Climber,False,False,3/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,5.0
10240,EVER06151,3,2006,M,34,USA,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10241,EVER06151,5,2006,M,36,India,Climber,False,False,3/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,5.0
10242,EVER06151,6,2006,F,42,USA,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10243,EVER06151,8,2006,M,39,Israel,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10244,EVER06151,9,2006,M,32,Israel,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10245,EVER06151,1,2006,M,37,USA,Leader,False,False,3/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,5.0
10246,EVER06152,1,2006,M,39,Ecuador,Leader,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,35.0
10247,EVER06152,3,2006,M,49,Ecuador,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Climber,100.0
10248,EVER06152,2,2006,F,38,Ecuador,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,4,True,North,Climber,100.0
10249,EVER06152,4,2006,M,35,Ecuador,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Climber,100.0
10250,EVER06152,5,2006,M,25,Nepal,H-A Worker,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Other,100.0
10251,EVER06153,1,2006,M,36,USA,Co-Leader,False,True,11/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,16.0
10252,EVER06153,2,2006,M,40,USA,Co-Leader,False,False,10/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Leader,1.0
10253,EVER06155,1,2006,M,39,Austria,Leader,False,True,25/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,5,True,North,Leader,35.0
10254,EVER06156,2,2006,M,26,Italy,Climber,False,True,26/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,5.0
10255,EVER06156,1,2006,M,28,Italy,Leader,False,True,26/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,5,True,North,Leader,5.0
10256,EVER06157,1,2006,M,32,France,Leader,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,100.0
10257,EVER06158,2,2006,F,53,Austria,Climber,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Climber,45.0
10258,EVER06158,1,2006,M,49,Austria,Leader,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,3,True,North,Leader,45.0
10259,EVER06159,5,2006,M,42,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10261,EVER06159,4,2006,M,51,France,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10262,EVER06159,6,2006,M,27,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,102.0
10263,EVER06159,2,2006,M,48,France,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10264,EVER06159,3,2006,M,42,France,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10265,EVER06160,8,2006,M,40,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10267,EVER06160,7,2006,M,39,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10268,EVER06160,5,2006,M,47,UK,Exp Doctor,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Doctor,102.0
10269,EVER06160,9,2006,M,33,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10270,EVER06160,10,2006,M,39,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10271,EVER06160,2,2006,M,31,UK,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10272,EVER06160,4,2006,M,46,UK,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10273,EVER06160,3,2006,M,33,UK,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10274,EVER06160,1,2006,M,33,UK,Leader,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,102.0
10275,EVER06161,2,2006,M,25,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10276,EVER06161,1,2006,M,33,France,Leader,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Leader,102.0
10277,EVER06162,1,2006,M,63,Italy,Leader,False,False,22/04/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,1.0
10278,EVER06163,9,2006,F,41,UK,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10279,EVER06163,8,2006,M,23,UK,Climber,False,True,21/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,42.0
10280,EVER06163,10,2006,M,40,UK,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10281,EVER06163,13,2006,M,34,Nepal,H-A Worker,False,True,21/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,42.0
10282,EVER06163,11,2006,M,32,UK,Exp Doctor,False,True,21/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Doctor,42.0
10283,EVER06163,6,2006,F,24,UK,Climber,False,False,20/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Climber,33.0
10284,EVER06163,14,2006,M,20,Nepal,H-A Worker,False,True,21/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,42.0
10285,EVER06163,12,2006,M,33,UK,Climber,False,False,2/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,2.0
10286,EVER06163,7,2006,M,36,UK,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10287,EVER06163,3,2006,M,31,UK,Climber,False,False,3/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,5.0
10288,EVER06163,5,2006,M,53,UK,Climber,False,False,30/04/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,7.0
10289,EVER06163,2,2006,M,40,UK,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,102.0
10290,EVER06163,1,2006,M,38,UK,Leader,False,True,21/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,42.0
10291,EVER06163,4,2006,M,24,UK,Climber,False,False,17/04/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,1.0
10307,EVER06164,26,2006,M,25,Nepal,H-A Worker,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,False,False,na,4,False,Other,Other,42.0
10309,EVER06164,27,2006,M,33,Nepal,H-A Worker,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,False,False,na,4,False,Other,Other,42.0
10310,EVER06164,4,2006,M,31,UK,Climber,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,True,False,na,4,False,Other,Climber,42.0
10315,EVER06164,6,2006,M,40,UK,Climber,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,True,False,na,4,False,Other,Climber,42.0
10316,EVER06164,8,2006,M,36,UK,Climber,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,True,False,na,4,False,Other,Climber,42.0
10318,EVER06164,10,2006,M,43,UK,Climber,False,False,21/05/2006,na,na,W Ridge from N,,,,True,False,True,False,True,False,na,4,False,Other,Climber,42.0
10319,EVER06165,13,2006,M,26,China,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10320,EVER06165,8,2006,M,52,Australia,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,5,True,North,Climber,100.0
10321,EVER06165,10,2006,M,38,UK,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,4,True,North,Climber,100.0
10322,EVER06165,14,2006,M,36,Nepal,H-A Worker,False,True,22/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,5,True,North,Other,1.0
10323,EVER06165,7,2006,M,25,UK,Climber,False,False,26/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,4,True,North,Climber,5.0
10325,EVER06165,12,2006,M,18,China,H-A Worker,False,True,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,5,True,North,Other,100.0
10326,EVER06165,1,2006,M,45,USA,Leader,False,False,26/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,4,True,North,Leader,5.0
10327,EVER06165,4,2006,M,37,USA,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,5,True,North,Climber,100.0
10328,EVER06165,6,2006,M,41,Argentina,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,4,True,North,Climber,100.0
10329,EVER06165,3,2006,M,35,UK,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,4,True,North,Climber,100.0
10330,EVER06165,2,2006,M,37,Canada,Climber,False,False,26/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,4,True,North,Climber,5.0
10331,EVER06165,5,2006,M,34,New Zealand,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,2,True,North,Climber,100.0
10332,EVER06165,9,2006,M,52,USA,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,False,False,na,2,True,North,Climber,100.0
10333,EVER06165,15,2006,M,38,Nepal,H-A Worker,False,False,18/05/2006,na,na,N Col-NE Ridge,N Col-NE Ridge up; SE Ridge-S Col down,,,True,False,True,False,True,False,na,4,True,North,Other,100.0
10334,EVER06166,1,2006,M,31,Spain,Leader,False,False,7/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,4.0
10335,EVER06166,2,2006,M,48,Spain,Climber,False,False,7/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,4.0
10336,EVER06167,4,2006,M,36,Spain,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,102.0
10337,EVER06167,2,2006,M,29,Spain,Climber,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Climber,45.0
10338,EVER06167,3,2006,M,33,Spain,Climber,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Climber,102.0
10339,EVER06167,6,2006,M,30,Nepal,H-A Worker,False,True,17/05/2006,na,na,N Col-NE Ridge,,,,True,False,True,False,False,False,na,5,True,North,Other,102.0
10341,EVER06167,1,2006,M,43,Spain,Leader,False,False,15/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Leader,45.0
10343,EVER06169,2,2006,M,33,Czech Republic,Climber,False,True,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,5,True,North,Climber,100.0
10347,EVER06170,1,2006,M,56,Czech Republic,Leader,False,False,21/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,2,True,North,Leader,42.0
10348,EVER06172,1,2006,M,33,Poland,Leader,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Leader,100.0
10349,EVER06172,2,2006,M,36,Poland,Climber,False,False,18/05/2006,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Climber,100.0
